tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1286421,420882,True,Thu Oct 26 18:32:24 +0000 2017,Hola buenas @AmazonHelp ¿dónde estaba la opción de atención al cliente en vuestra página?,1286419,
343708,197800,True,Tue Nov 07 15:50:43 +0000 2017,@AmazonHelp Missing it and arriving late now bc i cancelled the order and placed it again as instructed by your customer service smh 🤦🏽‍♀️,343707,343709.0
494804,199654,True,Fri Dec 01 17:57:22 +0000 2017,@115830 what’s the point of prime when I preorder from you and your couriers can’t even be bothered to deliver the products the next day?!,494802,
2309773,640895,True,Thu Oct 19 21:39:31 +0000 2017,"I love @115821 prime, I ordered late last night and it's already here 🤗 https://t.co/dgl62ny2S2",2309772,
728109,294422,True,Wed Oct 11 07:26:43 +0000 2017,@AmazonHelp Yes same account but I now believe that it is my bank having the problems on their end not yours sorry for the inconvenience,728108,728110.0
631628,269685,True,Wed Nov 22 16:18:37 +0000 2017,"@AmazonHelp Desconozco quien sea el transportista (AMZMX), quisiera saberlo por eso les pido ayuda, muchas gracia por la atención,",631627,631629.0
438798,183363,True,Sat Oct 14 11:09:13 +0000 2017,"@AmazonHelp I am getting this kind of SMS daily, today also. Please refund my money you have already cancelled this order, which you can verify from your own server.","438801,438802",438795.0
2918691,807848,True,Wed Nov 29 01:00:31 +0000 2017,@AmazonHelp It’s 8 pm and it isn’t here .   Also I ordered these items yesterday .,2918692,2918689.0
1631317,499258,True,Sun Nov 05 19:52:46 +0000 2017,@115825 @66335 @16280 @66336 @66337 Hab das so vorgefunden als ich eben den fire tv stick angemacht habe.,1631315,1631318.0
230054,169673,True,Thu Oct 05 09:55:44 +0000 2017,@AmazonHelp But it's not showing number. It's showing only address,230056,230053.0
69843,131815,True,Thu Nov 30 09:11:17 +0000 2017,@AmazonHelp I'm hvng issues with my recently bought 100% original Motorola turbo power charger 2.8 amp delivered on 4th of Nov. It's been less than a month and I'm not getting any solution either from custmr support or the seller. Order id 4__credit_card__ amazon id. Ankursingh,"69842,69844",
633568,270178,True,Tue Nov 21 20:24:26 +0000 2017,@AmazonHelp No worries- not your fault. Am looking for another one to order now. Going to choose a different design just to be on the safe side 🙂,633567,633569.0
158849,308334,True,Mon Nov 13 11:01:05 +0000 2017,"@115850 I didn't got my refund for the product that I ordered 2 months ago Amazon cheated me 
And if I don't get my money 
I will suit amazon
My  Order # 402-7859196-8853961
Amazon blacklisted my mobile number
@115851 @115850",2318893,158832.0
1590614,489038,True,Sat Nov 04 23:55:25 +0000 2017,@115821 is this how packages get delivered? https://t.co/aYOfR5jJPa,1590612,
23180,121049,True,Wed Nov 01 09:30:13 +0000 2017,"@AmazonHelp J’ai commandé lundi deux produits, bénéficiant de Prime j’ai opté pour la livraison le soir. Ils ne sont jamais arrivés.",23182,23179.0
2437746,337608,True,Mon Oct 30 13:18:09 +0000 2017,@AmazonHelp I don't need any help. Please forgive me for God sake.,2437747,2437745.0
611168,149637,True,Wed Nov 22 08:09:19 +0000 2017,Hey @115833 how do I play my own playlists from @4694 ? #alexa #echo,611167,
1570927,484401,True,Sat Nov 04 17:17:53 +0000 2017,"Hoy no pude ir a La Mole, así que vamos a aprovechar ese @116875 prime video todo el día!",1570925,
2739331,767507,True,Mon Nov 20 17:23:00 +0000 2017,@115821 used to have exemplary customer service but I've now had two bad calls in a row.  Disappointing.,2739329,
89126,135280,True,Wed Nov 29 11:17:32 +0000 2017,"@AmazonHelp The estimated delivery is this weekend, no you haven't missed it. I noticed the change now, could See the product has been dispatched after I tweeted. Will get back to you if I need further help. Thnx :)",89125,89127.0
2104317,621233,True,Wed Nov 08 12:21:37 +0000 2017,@133929 i ordered spare parts from amazon through shop and ship in saudi and i recieved my package but their are some peices that,2104314,
1500672,219966,True,Fri Nov 03 15:37:01 +0000 2017,"@115850 Hi Su, I have filled in the form and m waiting for your call.",1502911,1499892.0
1146969,389945,True,Thu Oct 26 08:11:36 +0000 2017,@AmazonHelp Je l’ai fait 2 fois je reçois mail de confirmation mais après plus rien,1146970,1146968.0
232394,171322,True,Thu Oct 05 15:34:24 +0000 2017,@AmazonHelp So why is it saying you can get it tomorrow if you order it today?? I pre ordered last week,232395,232393.0
1370794,439081,True,Fri Nov 03 02:39:45 +0000 2017,@AmazonHelp I reached out abd finally somebody took care of the snafu. Thanks.,1370796,1370793.0
845731,321024,True,Fri Oct 20 09:28:17 +0000 2017,"@115821 Hey Amazon, unless I'm missing something, can you guys add? 😂 https://t.co/bft91xgigP",845730,
243191,173747,True,Fri Oct 06 09:18:49 +0000 2017,@AmazonHelp since yesterday m writing on  app... but till now no response .... pathetic customer support,"243193,243194",243190.0
527696,242154,True,Sat Dec 02 07:32:47 +0000 2017,"@12339 @215765 
Tracking Number# 5180793475130
May I know why is the item from @115850  rescheduled without my consent??","527697,527695",
2154226,432259,True,Mon Nov 20 15:44:51 +0000 2017,@115850 seems like u stopped replying to sellers. Case open for last 1 month and no solution yet. Easy ship has become hard ship.Always fake promises,2154224,
2297507,666962,True,Thu Oct 19 20:11:27 +0000 2017,@115821 what’s the point of having a prime account if nothing arrives in 24 hours. Lately everything I order takes 2 days.,"2297506,2297508",
677635,281650,True,Thu Nov 23 06:33:43 +0000 2017,@AmazonHelp That issue got sorted. Thanks 😇,677634,677636.0
2958640,816582,True,Wed Nov 29 20:30:32 +0000 2017,@AmazonHelp delivered by amazon shipping,2958641,2958639.0
2602253,736487,True,Fri Nov 17 07:57:41 +0000 2017,"@115850 ordered this book over a month ago, and on the very day I'm supposed to receive it you cancel the order. Care to explain???

Been a loyal customer for years, and this is how you treat your loyal customers? https://t.co/2MsZXYurOl","2602252,2602254",
386142,207420,True,Mon Oct 09 12:53:57 +0000 2017,@130293 @18509 ¿Y para cuándo la tercera temporada de The man in the high castle?,386141,386143.0
2917239,807458,True,Wed Nov 29 02:22:24 +0000 2017,"@AmazonHelp well it's a kind offer - but are you an actual human being? Or just another concerned bot? If you are human, you can DM me. Feel free....",2917241,2917238.0
419033,214944,True,Tue Oct 10 05:35:27 +0000 2017,@AmazonHelp It is given as 14th Oct. I have ordered it on 8th Oct.,419034,419032.0
689468,284755,True,Sat Nov 25 08:10:07 +0000 2017,@AmazonHelp 大変申し訳ございません、改めて確認したらHDDを入れるとこにありました…,689470,689467.0
164794,154198,True,Fri Nov 24 20:17:13 +0000 2017,"@AmazonHelp Correos por lo visto ya ha cerrado,aunque en la página que me habéis dado pone que están hasta las 22h.",164796,164793.0
274434,181565,True,Fri Oct 06 05:43:03 +0000 2017,"@AmazonHelp This time, I ordered from #AmazonPrimeAccount 😇
This is third class #service of #Amazon https://t.co/6cmmxolB0h",274436,274433.0
779946,306231,True,Sat Oct 14 08:41:35 +0000 2017,@AmazonHelp Have shared it at least twice on link provided by your twitter handle and have responded twice on email received from ur social network team,"779947,779948",779945.0
2289938,665238,True,Sun Nov 12 08:20:34 +0000 2017,"@AmazonHelp I think I already done what you said. Refer your email dated 8 Nov 2017, 8:42 AM. to __email__
And moreover I called 3-4 times  to customer care. And they always told within 48hrs. And today I think it's 10th day.","2289941,2289942",2289937.0
969017,350027,True,Sun Oct 22 08:41:01 +0000 2017,Robbed again by @115830 Where are the goods I paid for?,969015,
343901,197821,True,Tue Nov 07 15:45:51 +0000 2017,@AmazonHelp Je ne comprend pas @132988 me la livre demain alors qu’elle est précommandé depuis le 20 août ! Ça sert à rien de précommander alors ?!,343899,343907.0
2216888,647671,True,Fri Nov 10 18:32:54 +0000 2017,@AmazonHelp You say this line and you ask me to return that item... then wait for 3-5 days for refund and then re order... I'm fed up of listening this bullshit . It's your mistake that you took 11 days and did nothing. I'm not gonna wait more.,2216889,2216887.0
779872,306221,True,Fri Oct 13 06:19:43 +0000 2017,@AmazonHelp Replied,779873,779870.0
2793076,779469,True,Tue Nov 21 21:24:19 +0000 2017,@AmazonHelp Por Amazon.,2793078,2793075.0
291350,183457,True,Fri Oct 06 16:46:24 +0000 2017,@AmazonHelp What account details? For what? Are you going to deliver it now at this hour? Delivery date was Oct 6. The day is over. Night delivery! Joke,291351,291349.0
2318610,151500,True,Mon Nov 13 11:10:24 +0000 2017,"@AmazonHelp I dropped tens of times and today searched Google for office of @145529 and got my product. Sorry to say, You didn't even provide cell NO of sxr office of Gati",2318612,2318609.0
1666516,161011,True,Mon Nov 06 13:38:30 +0000 2017,"@AmazonHelp Done, thanks!",1666517,1666515.0
1718115,520225,True,Wed Oct 18 08:46:11 +0000 2017,"@AmazonHelp Spoke to ur custmr srvc team on ph nd sent mny emails,dey cant prvd even Ref# or SR# or intrction id for that call, Spoke 2 guy named Mitesh",1718119,1718114.0
2887364,800695,True,Tue Nov 28 12:55:02 +0000 2017,"@AmazonHelp Oh jeez hi. It hasn't been shipped, the seller actually contacted me and suggested I cancel the order so nothing has been shipped or changed other than it needing to be canceled.",2887366,2887363.0
1791667,538164,True,Tue Oct 17 23:54:38 +0000 2017,@115821 fix your delivery service it's fucking  garbage,1791666,
609471,264883,True,Wed Nov 22 12:30:38 +0000 2017,@115850 could you please explain- if I'm using my #AmazonPayBalance why do I need to provide my card details?,609470,
1423051,450693,True,Thu Nov 02 09:32:33 +0000 2017,@115830 not a very good example of prime when 1st order is switched from next day to 6 days #amazonpoor #amazonprime,1423049,
2052279,339199,True,Wed Oct 18 23:23:08 +0000 2017,"@AmazonHelp Yes. You have. The current status is it's suppose to be in the po box, but it is not. Stop using @115817 Surepost!",2052276,1851317.0
1466811,251111,True,Thu Nov 02 19:46:46 +0000 2017,"@AmazonHelp The front of the property says camp kern, in big signs and you can't miss it, and they did",1466814,1466810.0
948498,344934,True,Tue Oct 31 02:15:04 +0000 2017,@117795 what’s the recourse for a customer when an order doesn’t arrive within the two hour delivery window?,948497,
311522,192438,True,Sat Oct 07 12:32:26 +0000 2017,@117634 I’m getting tired of kindle app not working. How many updates last week? Four? Get it together. Please!,320832,311521.0
1347574,298563,True,Fri Oct 27 17:50:21 +0000 2017,@AmazonHelp Thank u!!,1347576,1347573.0
423512,207242,True,Tue Oct 10 12:40:47 +0000 2017,@AmazonHelp I have not get my order till now. How can I say this helped me?,423514,423511.0
127951,144764,True,Fri Nov 24 03:59:40 +0000 2017,@AmazonHelp Told you Customer care is complete crap 🤣🤣 Now I’ll tell your Twitter handlers are the same . Amazon can be renamed as Shitzon https://t.co/dEBs3lVIRu,127949,127962.0
440215,219477,True,Wed Oct 25 17:40:50 +0000 2017,@115821 this is the biggest waste of all time. Seriously...? This box and wrapping for 3 bottles of wipes? https://t.co/9MZ0RXO1Cv,440214,
2105851,532550,True,Wed Nov 08 13:31:34 +0000 2017,@AmazonHelp How to proceed further.,2105853,2105850.0
455466,223119,True,Thu Nov 30 23:47:51 +0000 2017,"@AmazonHelp I appreciate the reply @AmazonHelp - Yes, I have reviewed those but still can't get the Dot to get on the public WiFi - updated Dot firmware, but no luck",455464,455467.0
2770704,774543,True,Tue Nov 21 13:00:36 +0000 2017,@116439 how do I connect my @115833 to my fire tv stick in the uk? Tried to go through Alexa app but no option to connect. Help!,"2770702,2770708",
1397765,445056,True,Thu Nov 30 19:12:49 +0000 2017,EH alguien tiene experiencia devolviendo cosas en @116928 ??? Os necesito,1397764,
1157963,392398,True,Tue Oct 24 16:10:31 +0000 2017,"@115821 Help me out here. Get you pushing Prime but this is ridiculous. Expected delivery possible today, yet not even pulled yet. https://t.co/k4YH5XPcPI",1157962,
2931363,810812,True,Wed Nov 29 08:44:27 +0000 2017,@AmazonHelp Just a general question. When you call Amazon and request a U. S representatives you can’t get one because the offices are closed.,2931366,2931362.0
546410,247053,True,Sat Dec 02 18:07:51 +0000 2017,@AmazonHelp I'm pretty sure the package was lost to be honest here and I'm extremely frustrated,546411,546409.0
2611643,149100,True,Fri Nov 17 12:53:05 +0000 2017,"@AmazonHelp Well it now says ""out for delivery"" after post has been ???",2611644,2611642.0
665487,354741,True,Tue Oct 24 13:26:03 +0000 2017,@11__credit_card__ This order delay delivery deadline time over. Careless service Amazon,"1145965,1145966,1145967",665469.0
2772377,739717,True,Mon Nov 27 00:29:01 +0000 2017,"@115821 Can I get some real picture (All-New Fire HD 10 Tablet - Marine Blue )
@AmazonHelp @14249 @14249 @173744 @115830",2772375,
1591618,489281,True,Tue Oct 17 08:28:36 +0000 2017,"アルバムのAmazon支払いしたか覚えてないし支払いのメール来た覚えもないので詰み

(ほんとに買えてんのか)",1591617,
2271441,660843,True,Fri Oct 20 06:56:58 +0000 2017,@AmazonHelp No response by email. Phoned &amp; a wonderful girl called Grace needs a bonus. Her customer service was amazing &amp; she sorted it for me. Ty,2271444,2271439.0
1002195,353580,True,Sun Oct 22 14:44:34 +0000 2017,"So how come I can't watch @43926 on my phone, using my Amazon information, as ive got a subscription thru Amazon?@AmazonHelp",1002194,
2804276,782188,True,Wed Nov 22 02:02:56 +0000 2017,@AmazonHelp I've been locked out of my account due to something with my card and I want to make sure my order was cancelled so I won't be charge for the PSN Card I tried to buy,2804274,
400827,210808,True,Mon Oct 09 22:01:09 +0000 2017,@AmazonHelp Done,400829,400826.0
1413786,448555,True,Thu Nov 02 01:37:54 +0000 2017,Rey @119625 endraa idi 🤦‍♂️🤦‍♂️🤦‍♂️ https://t.co/a42x9z1w29,1413784,
1225746,407558,True,Wed Oct 25 19:10:58 +0000 2017,"@AmazonHelp Ernsthaft? Und wenn ich auf ""Konto wiederherstellen"" gehe, passiert dann was? (Ist - wie gesagt - das zweite Mal.)",1225744,1225748.0
1088716,376811,True,Mon Oct 23 18:35:14 +0000 2017,@119625  no sub for Italian language in godfather series??? Netflix has it .. common up the game here,1088715,
2337990,676387,True,Fri Oct 20 05:31:55 +0000 2017,"Amazonお急ぎ便なのに届ける気の無さすごい
一つの注文が二つに分かれて、片方は昨日受け取ったけど、これも昨日の時点では到着済みにされてた☺️ https://t.co/egpBCe1Sy6",2337989,
826614,316901,True,Fri Oct 13 01:34:16 +0000 2017,@AmazonHelp Tried all of that. Has been an ongoing issue. Even bought new firetv stick but not better it says signal good but won't connect to server.,826616,826613.0
1101876,380001,True,Mon Oct 23 22:56:19 +0000 2017,@115821 I love it when I pay $10 for one day shipping and my package takes 4 freaking days to get to me.,1101874,
2533884,721028,True,Mon Oct 30 12:46:47 +0000 2017,Muchas gracias @115821 https://t.co/fYWXTY1BR4,2533882,
2408660,692607,True,Tue Nov 14 16:10:55 +0000 2017,@AmazonHelp I’ve seen that and it mentions a food voucher however your customer services team say there is no food or drink provided,2408662,2408659.0
280922,182937,True,Fri Oct 06 11:03:29 +0000 2017,@AmazonHelp Both my most recent ones. I uninstalled and reinstalled to see if that would fix it...so far nothing.,280923,280920.0
534121,243709,True,Sat Dec 02 11:47:18 +0000 2017,@AmazonHelp @115830 @115821 Will you help me with this as your help account apparently doesn't care to?,534119,534122.0
608181,264551,True,Wed Nov 22 11:57:57 +0000 2017,"@AmazonHelp You sent me an email yesterday saying you delivered my package to ""Mr Mark at Lane"". What is this supposed to mean? I have no neighbours called Mark and my neighbours do not have my parcel. Please advise ASAP.",608179,
2772395,774916,True,Mon Nov 27 00:10:44 +0000 2017,@115821 you guys lost my package and won’t send me a replacement. Can someone help???,2772394,
994301,355525,True,Sun Oct 22 15:46:08 +0000 2017,@115850 paid 100extra for urgent delivery but after 6 days still undelivered. Had to cancel order. Hope get the refund timely.,994299,
350761,199452,True,Sun Oct 08 09:33:15 +0000 2017,"@120533 @AmazonHelp @115821 @132743 Les colis qui se perdent dans les boites aux lettres des acheteurs, c'est toujours fameux ca ! @132743 , pouvez vous confirmer ? https://t.co/yLd8YjNC1B","350758,350764",350765.0
1241781,411288,True,Fri Oct 27 19:17:47 +0000 2017,@AmazonHelp no I do not .,1241782,1241780.0
1565065,298490,True,Sat Nov 04 14:50:10 +0000 2017,@115850 why accepting order at 1st place when you don't service to that pin code? Please contact for more information.,1565063,
1955343,580372,True,Wed Oct 18 18:05:59 +0000 2017,@AmazonHelp ???,1955349,1955340.0
531686,243168,True,Sat Dec 02 10:07:44 +0000 2017,"My @AmazonHelp HORROR
I buy a power bank (Rs. 599) -- it has a manufacturing defect -- I initiate replacement. Amazon gives me courier phone no. &amp; says mail it; we will refund max Rs. 100 as courier charges. Courier says power bank will be sent only by road at a  cost of Rs. 800.","531685,531687,531688,531689",
2897618,802836,True,Tue Nov 28 16:39:49 +0000 2017,"Sei que vocês sempre elogiam a @117086 pela eficiência nas entregas, mas PRECISO registrar (pois moro lá onde o ser demoníaco perdeu as botas) que essa se superou! A compra foi feita na sexta-feira e acabou de chegar! 

NUNCA foi tão rápido! NUNCA! E estou: 😍 

Valeu, Amazon!",2897617,
1702186,222540,True,Mon Nov 06 21:32:57 +0000 2017,"@AmazonHelp You’ve sold me two faulty items and it’s going to cost over £80 to return, we cannot afford this! Ridiculous","1702185,1702187",1702188.0
1773979,533148,True,Wed Nov 08 03:17:04 +0000 2017,@AmazonHelp It was supposed to be delivered today by 8pm,1773977,1773980.0
1240511,410969,True,Wed Nov 15 07:21:17 +0000 2017,"@AmazonHelp how many times I have to email the same , why are you guys taking too much time for small thing??? I am wasting my time alot",1240512,1240510.0
13157,118701,True,Sun Oct 22 16:27:34 +0000 2017,@AmazonHelp I have asked the customer care exec on phone to cancel the order. Don't want to waste any more of my time on this.,13156,13158.0
2541075,722539,True,Thu Nov 16 10:52:08 +0000 2017,Amazonで頼んだのに届かない挙句、注文履歴にも入ってないからどうしたらいいの...携帯のやつで支払いは済ませてあるんだけど,2541074,
131737,145707,True,Fri Nov 24 13:11:45 +0000 2017,@AmazonHelp A priori transporteur d’hier @132988 😠 numéro de suivi NP980025595JB : « colis laissé à l’intérieur de la boîte aux lettre »! Pour le déchirer comme ça le livreur a peut-être voulu faire entrer le carton dans la boîte ?! Fente de 10cm...,"131738,131739",131736.0
1746087,526448,True,Tue Nov 07 15:10:38 +0000 2017,@AmazonHelp Latest v of Android app turns on all notifications &amp; won't save change when I turn off. Plans to fix? Or should I uninstall?,1746085,
170925,155860,True,Sun Nov 26 23:10:10 +0000 2017,"@AmazonHelp Ok agradesco mucho su tiempo y su ayuda, intentare contactar a servicio al cliente @AmazonHelp",170926,170924.0
2886455,800533,True,Tue Nov 28 12:32:33 +0000 2017,@115821 @115830 are US purchased gift cards usable on the U.K. site? What kind of conversion or exchange rate is used in doing so if possible,"2886454,2886456",
497236,233657,True,Fri Dec 01 18:28:19 +0000 2017,"@115830 this was ""delivered"" today. https://t.co/8uZg8VxChb",497235,
407500,212132,True,Mon Oct 09 21:54:27 +0000 2017,@128308 @12379 When are you going to declare the winner for #CutTheCord  challenge?,407499,407501.0
1822300,547063,True,Sun Nov 26 07:12:13 +0000 2017,Hmm... Would this be a call to @115821 customer service to return or a @38602 manufacturing defect?  Can you spot the flaw? https://t.co/yhnOq7iblt,1822298,
1594640,490013,True,Tue Nov 07 16:13:37 +0000 2017,@AmazonHelp This  abysmal! The item is a gift that is now too late for the occasion. Get it together please &amp; get it to me tomorrow evening. #badservice,1594641,1594639.0
809430,312875,True,Mon Sep 11 10:59:16 +0000 2017,@AmazonHelp Phone number please,809429,809431.0
320320,192330,True,Sat Oct 07 12:00:54 +0000 2017,Trying to renew my Prime Account but getting this error. @115850 https://t.co/ECX9dXTdEZ,320318,
792714,215455,True,Thu Oct 12 13:39:43 +0000 2017,@AmazonHelp .. it’s the lowest form of humor.  But yes.,792716,792713.0
2902512,803918,True,Tue Nov 28 18:33:05 +0000 2017,"@116928 hola, me habéis cobrado el mismo pedido dos veces. En vuestro formulario de ayuda no encuentro solución",2902510,
565810,252621,True,Sun Dec 03 00:57:14 +0000 2017,"@AmazonHelp Yes there is power getting to it, it just won’t answer to me saying “Alexa” and my wake word is “Alexa”",565809,565811.0
1977850,585679,True,Tue Oct 31 17:36:15 +0000 2017,@115817 @UPSHelp and @115821 really disappointed me in the delivery of a mattress.Contract btwn them make 0 sense.they hold 0 ppl responsible.,"1977849,1977851",
345106,192516,True,Sun Oct 08 02:37:38 +0000 2017,@AmazonHelp sent you a DM,345108,345105.0
2176352,321570,True,Thu Oct 19 13:55:35 +0000 2017,@AmazonHelp Had a word with given link...they not have any resolutions. Even my simple question they not able to answer..if try to answer if you can 1/2,2176354,2176349.0
2662259,161904,True,Tue Oct 31 05:35:40 +0000 2017,@AmazonHelp kindly convey my thanks to Venkat who resolved my echo issue,2662258,
542252,245842,True,Sat Dec 02 15:37:56 +0000 2017,"@AmazonHelp what kind of staff do you employ?!! Order cannot be delivered as can’t find the address, why don’t you use the number registered to get directions. 2 failed attempts #commonsense #badcustomerservice #amazon #wherismyparcelamazon",542251,
74779,132737,True,Fri Dec 01 11:28:16 +0000 2017,@AmazonHelp I have replied to that mail but there is no response from the team.,74780,74778.0
1604130,492218,True,Sun Nov 05 07:52:44 +0000 2017,"Hey @119625 , why isn't the #LethalWeapon episodes being updated!? 😐",1604128,
1030177,363738,True,Tue Oct 17 17:23:52 +0000 2017,@AmazonHelp I already filled and sent to you,1694529,1030176.0
1455303,175175,True,Thu Nov 02 14:51:03 +0000 2017,@115833 why did you launch in India when you don't even want to list basic skills like IFTTT?? (1/2),1455302,
2769755,774352,True,Tue Nov 21 12:27:34 +0000 2017,Why u dont give the option for exchenging smartphone in kolkata ? @115850,2769753,
1136254,384096,True,Sun Oct 15 15:09:47 +0000 2017,@115830 @387680 Epson printer I bought from you less than a year ago has stopped working. Worst £95 I have ever. I want a replacement now,1136253,
389972,208321,True,Sun Oct 22 13:16:49 +0000 2017,@AmazonHelp @115851 And now I will get a link to record my complaint .. what a joke ??,"389973,389974,389975",389971.0
2527641,552670,True,Thu Nov 16 04:48:14 +0000 2017,"@AmazonHelp They offered to refund me, but couldn’t place a new order for me and told me I had to do it myself and call back for a refund on expedited shipping. Did that and 2nd rep took 15 min to understand why was going on. No one knew how to use their systems.",2527640,2527642.0
1540996,309422,True,Fri Nov 03 22:33:47 +0000 2017,"@AmazonHelp Hi, my amazon order keeps getting cancelled. My card is not the issue according to the bank. Email is __email__",1540994,
2739400,767518,True,Mon Nov 20 17:33:36 +0000 2017,"@AmazonHelp Merci, je vous souhaite une bonne soirée.",2739401,2739399.0
1598748,491016,True,Sun Nov 05 03:02:31 +0000 2017,"@AmazonHelp Order id ...408-4293439-0997909.,,,,408-6286359-9379532 both of them got faded in 2 months.. https://t.co/8M7EvDRWTS","1598746,1598749,1598750,1598751",1598752.0
1555500,481022,True,Tue Nov 14 05:29:13 +0000 2017,@AmazonHelp Yes.. but not getting proper response from your end,1555502,1555499.0
1077774,374256,True,Sun Nov 12 01:35:31 +0000 2017,"Amazon, honey, I do not pay for prime so that AMZL can mark things as delivered, not deliver, and then mysteriously drop them off 2wks later.",1077773,
725578,293798,True,Wed Oct 11 04:42:45 +0000 2017,Amazon毎回毎回指定日に持ってこれないの何なの？大切な日が台無し,725577,
1050721,138295,True,Mon Oct 23 07:50:57 +0000 2017,"@AmazonHelp ist das eigentlich gewollt, dass man seit dem letzten Update eure App auf dem iPad nicht mehr im Querformat nutzen kann?",1050720,
2786314,777908,True,Tue Nov 21 18:46:18 +0000 2017,@AmazonHelp Various. “Play songs by Frank Sinatra” (and variants with “on Spotify” at the end). Also tried diffeeent artists. It was working perfectly last week - no settings have been changed. Tried unlinking and delinking Spotify but no success.,2786316,2786313.0
379855,206114,True,Mon Oct 09 05:44:30 +0000 2017,Bad experience with @115850 order 2Nos. Shoes not delivered after waiting of 13 day even I've subscribed #Prime @AmazonHelp @18149,379853,
1680102,510904,True,Tue Oct 31 10:19:36 +0000 2017,"@AmazonHelp A Friend gifted me a card worth 10k from amazon and card no is not found in amazon database, spoke 20times and still no progress..Purchase data is available in the account but still no body knows the solution..Plz help","1680103,1680083,1680104,1680105",
1433642,452867,True,Thu Nov 02 13:33:30 +0000 2017,"Seriously, @115830 - a box this size for a single book? Not only wasteful, but really inconvenient. https://t.co/dYWRZi2QOp",1433641,
2934507,811393,True,Wed Nov 29 09:32:15 +0000 2017,@115850 https://t.co/jwFOkOjmmX,2934506,
873822,327457,True,Fri Oct 20 20:55:50 +0000 2017,"@AmazonHelp The issue is, I no longer have access to the email address, it’s very old...",873824,873821.0
2723961,764055,True,Mon Nov 20 13:07:31 +0000 2017,"@AmazonHelp カスタマーサービスとのやり取りでやはり誤配送とのことでした。
送り返すことになりました。",2723963,2723960.0
2513442,430551,True,Mon Oct 30 08:01:09 +0000 2017,@AmazonHelp Yes we have done that and waiting for update.,2513443,2513441.0
173431,156599,True,Fri Nov 24 23:01:15 +0000 2017,@AmazonHelp They reckon they attempted to deliver tonight but failed I haven't got a clue where yesterday's is,173429,173434.0
2875594,798308,True,Tue Nov 28 04:45:38 +0000 2017,"@115821 over here messing up people’s #Christmas #christmasgifts. Not only was it not in an amazon box, it was out in the open for everyone to see, including the person the gift it was for, and they saw it before I cpuld wwrap it! Ya’ll 🤬up! When we start doing this!",2875592,
522538,240700,True,Sat Dec 02 04:25:52 +0000 2017,"@AmazonHelp Delivery date was for tonight by 8 pm, but now it says delivery estimate between 12/2 and 12/5.",523504,522537.0
347162,198677,True,Sun Oct 08 03:41:14 +0000 2017,#Amazon #AmazonIndia my order 171-0360384-4991563 updated as delivered when actually not and cust serv not solvg the issue. #bewarecustomer,"347161,347163",
1019508,361232,True,Sat Oct 14 16:44:50 +0000 2017,@AmazonHelp Croisons les doigts ☺️,1019509,1019507.0
17214,119791,True,Tue Oct 31 04:53:16 +0000 2017,@AmazonHelp Pathetic reply by your caller,17213,17215.0
1131268,386599,True,Tue Oct 24 11:59:35 +0000 2017,"@AmazonHelp There are too many inconsistencies in this situation. Then, Agatha. 😩🤮 The rep that stated that",1131278,1131263.0
1380633,441370,True,Mon Nov 06 22:01:40 +0000 2017,"Segundos, minutos, horas, días,meses...lo que te tarda un #funko de @115821 USA en llegar a España...",1380631,
63145,124288,True,Wed Nov 01 21:22:00 +0000 2017,#amazon how many times will u send this? Its not working! @115821 😡 https://t.co/oCNIUuNJSp,63143,
838281,319494,True,Fri Oct 13 10:14:37 +0000 2017,"https://t.co/7Fi2460L6v (@115821)
https://t.co/QuBGCnKSoD
payment . . . 30.00 GBP from the bank account
AMAZON - please read my emails!",838279,
843521,320576,True,Sat Nov 25 10:19:39 +0000 2017,@37831 received the prize but the amazon gV is  not working... I can't add it to my account https://t.co/NB4o4k07F6,843519,
34532,123484,True,Wed Nov 01 17:45:18 +0000 2017,"@AmazonHelp Entiendo que es gestionado por Amazon, ya que me aparece que fue vendido por Amazon EU S.a.r.L.",34535,34530.0
2318803,672158,True,Sat Nov 25 15:32:16 +0000 2017,"@116928 Buenas, tengo una pregunta, si pido una oferta flash, lo pido... y veo que no se aplica el descuento y a continuación cancelo el pedido... porque no me deja volver a cojer la oferta flash? he dejado pasar un tiempo y sigue sin dejarme cogerla...¬¬",2318801,
2766967,207485,True,Tue Nov 21 10:52:16 +0000 2017,@AmazonHelp I already did that 3 days ago and therefore escalating it via you.,2766969,2766966.0
644020,272882,True,Mon Oct 30 12:43:43 +0000 2017,"@AmazonHelp Hey @AmazonHelp
What about my feedback",644021,644017.0
204951,164545,True,Thu Oct 05 00:27:27 +0000 2017,I was trying to leave a review for Elites of Eden on amazon but it kept crashing what the hell,204950,
748716,298985,True,Wed Oct 11 18:15:09 +0000 2017,@AmazonHelp If this is your prime delivery I won’t recommend prime services to anyone,748723,748714.0
368323,208134,True,Mon Oct 09 14:40:32 +0000 2017,@117086 140 characters are not enough though,389342,368311.0
1019615,314336,True,Sat Oct 14 20:46:37 +0000 2017,"@AmazonHelp Oh shoot, apologies. I misread the last message. The carrier is Canada Post. Tracking number: __credit_card__",1019616,1019614.0
1380479,441341,True,Sat Oct 28 05:24:41 +0000 2017,@AmazonHelp Yalls app and Website are acting goofy tonight?? https://t.co/UMzAW3oACW,1380477,
