customer_tweet_id,customer_text,support_tweet_id,response_text,created_at,conversation_id
684797,Il semble que le service client d'Amazon ne soit pas homogène entre @115821 et @120533 évidemment c'est en France qu'il se rate ... lol,684795,"@283443 Bonjour, je suis désolée d'apprendre cela. Avez-vous une demande en cours ? ^SB",Thu Nov 23 12:44:24 +0000 2017,684797
1502935,"@AmazonHelp Je veux pas reprogrammer, si j’ai pris prime c’est pour que la promesse livré dans la journée soit respectée",1502936,"@468827 Je comprends votre situation, et sachez que c'est grâce à vos remontées que nos services s'améliorent.^FT",Fri Nov 03 16:15:09 +0000 2017,1502940
1720460,"@115821 @115850 @69038 I received today my order which is definitely a used piece, am disappointed 😔 https://t.co/N0RUwQERQU",1720459,@121160 Sorry to know about the trouble with the order received. You may return/replace your order here: https://t.co/3yqvLnyTxi ^AK,Tue Nov 07 07:35:00 +0000 2017,1720460
829511,@AmazonHelp This still has not got resolved. I am still facing issue @115850,829512,@317547 Could you please confirm sharing your details using the link provided earlier? ^VN,Fri Oct 13 15:38:00 +0000 2017,829503
2319808,Some good news is I've an email from Amazon telling me my jigsaw is out for delivery today. That will distract me for hours 😊,2319806,@148053 I did a jigsaw the other day. I was really proud of myself because I managed to complete it within 1 day and on the box it said 3-5 years 😂😳 ^KI,Mon Nov 13 13:01:24 +0000 2017,2319808
574959,よくよく考えたら俺プライム会員だからアマゾンビデオ使えるんじゃね？チェックしてみよ,574958,"@255262 リプライ失礼いたします、Amazon公式アカウントです。
よろしければ以下リンクをご参照ください。プライム対象作品一覧がご覧いただけます！https://t.co/V9nCwBknq2 HM",Sun Dec 03 07:26:26 +0000 2017,574959
2346231,Hey @115850 . Received Fossil shoes in a Ruosh box. Also wrong shoe delivered https://t.co/UQci6YsMr4,2346230,"@678402 Well, that's unusual. I'm sorry about the experience. Have you reported this to our support team here: https://t.co/vlvfJr4nN9 ? ^MP",Mon Nov 13 16:21:27 +0000 2017,2346231
122793,@115821 I made an order with prime delivery and it was supposed to arrive 2 days ago but I'm still waiting. When I'm paying for a service I expect to have it!,122791,"@143398 I'm so sorry for the frustration with your order! Just to confirm, which amazon website did you purchase from?  ^DG",Fri Nov 24 00:23:36 +0000 2017,122793
2361822,"Umm excuse me @115821, how am i supposed to place my daily order?! 🤷🏼‍♀️🤷🏼‍♀️🤷🏼‍♀️😩😩😩 https://t.co/rSY51Nq24p",2361821,@681977 Oh no! I'm sorry you're having trouble with the Amazon app! Have you tried closing the app and resetting your mobile device? ^JS,Mon Nov 13 21:18:00 +0000 2017,2361822
2929547,@AmazonHelp Yes. Second order in 2 months delayed by several days past guaranteed delivery date.,2929549,@810423 Sorry to hear about the delay. Is there any update on your tracking info? You can check your tracking here:  https://t.co/Y5jpI9gRhE. ^MI,Thu Nov 30 07:42:24 +0000 2017,2929548
413078,"#AmazonBuyUs #AMAZON SUCKS! YOUR CHAT USELESS &amp; YOUR ""CUSTOMER SERVICE"" BITCH HUNG UP ON ME AFTER WAITING OVER 12 HOURS 4 NO PACKAGE 🖕🏽🖕🏽🖕🏽",413077,@213594 I am sorry about this situation. Please use the link sent in the earlier message so our team can look into this for you. ^AH,Tue Oct 10 01:25:00 +0000 2017,413078
1278843,@AmazonHelp @115850 OrderID 402-0535499-9849941 got shiped by courier which has no service in our location. will get cancld like past ordr,1278842,@419257 That's strange. Let us help you out here. Please drop your details here: https://t.co/WuI4BNob2g and we'll reach out to you. ^VM,Mon Oct 16 08:21:25 +0000 2017,1278843
1306795,"What the fook? @115850 

App is not working anymore https://t.co/AFFBVJOlif",1306794,@425376 Have you tried uninstalling and reinstalling the app again? (2/2) ^VM,Fri Oct 27 03:02:31 +0000 2017,1306795
2355270,@AmazonHelp Your page is visible to public thats why i posted this bcoz from last 10days following up on email with amazon but nt rcvd any solution,2355272,"@680446 I get your concern and we'd really like to help you out, Rohit. Kindly share your details in the link provided earlier so that we can help you accordingly. ^SM",Mon Nov 13 19:29:30 +0000 2017,2355271
490587,@AmazonHelp Promised phone call at 2 and no sign yet.. 2 hours later. Where is my product?,490588,"@141265 I'm terribly sorry for the back and forth. For our specialist to contact you and look into this personally, we would need for you to fill out the information here: https://t.co/2G0qkZVyyG . As for the e-mail field, just put your phone number in there as well. ^JZ",Mon Nov 27 16:24:30 +0000 2017,113745
2402313,@AmazonHelp And you have TWICE,2402315,@435440 We want to help you resolve this! Have you been given a new delivery date? Have there been any tracking updates?  ^SM,Tue Nov 14 15:25:00 +0000 2017,2402314
258694,@115821 @AmazonHelp @AmazonHelp @123644 @115821 @115830 @115850 @116935 @144779 can someone please explain,258691,@177527 How may we assist you? ^HN,Wed Oct 04 18:22:35 +0000 2017,258696
2644553,"@AmazonHelp Thankyou..
Hope you would get back to me with a clear picture.",2644554,"@746166 As you have canceled the order, request you to place a new order and we will ensure the delivery. ^RW",Tue Oct 31 11:22:00 +0000 2017,2644548
1143452,"@AmazonHelp Even I share all detail still after 4 days , didn't got any type of response from your company @115851",1143454,"@389123 You must have received a mail from social media here: https://t.co/NTkrxpsbHJ, respond to same for any further queries. ^AR",Sat Oct 28 07:05:32 +0000 2017,1143453
180588,Thanks @115850 for bringing such an amazing deal InFocus Turbo5plus For 8499 wow can't wait to buy it https://t.co/iG6FROxYty,180587,@158458 We're glad to know that. Please stay tuned for more offers. ^NK,Wed Oct 04 12:32:30 +0000 2017,180588
586827,@AmazonHelp https://t.co/sHYPf1qgmX but I am eu,586826,@258577 Thanks for letting us know. You can unlink the accounts by going to Your Account: https://t.co/UN0jPkx3Ag I've included some instructions here: https://t.co/Wv734ayp1g ^TI,Sun Dec 03 15:24:03 +0000 2017,586829
319762,@AmazonHelp りょーかいです,319763,@192225 恐れ入ります、どうぞよろしくお願いいたします。リプライありがとうございました。　SM,Sat Oct 07 12:01:16 +0000 2017,319759
2520635,@AmazonHelp Es que los que aparecen no los venden ustedes lo venden otras empresas y lo envían ustedes. Quiero saber si ustedes venden y envian ese producto,2520636,"@143739 En este momento el stock solamente esta disponible a través de otros vendedores externos y no directamente vendido por Amazon, cualquier actualización en nuestro stock lo estaríamos publicado en nuestro sitio web. ^PC",Thu Nov 16 02:55:32 +0000 2017,2520633
530772,@AmazonHelp Bien sur! Je connais déjà la réponse... mais je trouve ça dommage que vous acceptiez que vos vendeurs puisse abuser autant sur les prix! Alors que vous êtes réputé pour justement être compétitif. https://t.co/2QUTsPLdxJ,530774,"@242934 Je comprends votre situation, mais sachez que les vendeurs Marketplace peuvent fixer les prix de leurs articles. Ces derniers ont également la possibilité d’ajouter des remarques sur les produits qu’ils mettent en vente permettant de justifier le prix. ^FT",Sat Dec 02 10:34:30 +0000 2017,530773
909497,@AmazonHelp I also tried using web browser https://t.co/Kt4FqRuvIF,909500,@336032 Sorry to hear that. Get in touch here:  https://t.co/hApLpMlfHN  and we'll be happy to help. ^RS,Sat Oct 21 06:01:01 +0000 2017,909499
392596,"@115850 @115821 @115851 assured delivery not done, custmr supprt s misbehaving over call, escalation team givng wrong assurance 😣",392595,"@208977 you, kindly write to us here: https://t.co/GIJyeYqKE0. (2/2)^SQ",Mon Oct 09 16:54:00 +0000 2017,392596
124040,@AmazonHelp Lo que pasa es que esa tarjeta ( Liverpool Visa) no es de ningún banco y tengo esa duda,124039,"@143739 Arath es recomendable que puedas utilizar un método de pago que este aceptado en nuestra plataforma. Puedes utilizar algún otro método de pago y registrarlo en tu cuenta, a través del siguiente enlace podrás ver como añadirlo: https://t.co/vbaGQYHTPl    ^PC",Fri Nov 24 01:24:31 +0000 2017,124042
428307,@AmazonHelp are you mad or what? i have shared d details in afternoon itself.. yet no revert received..,428308,"@215473 I'm afraid, we haven't received your details yet. Kindly share your detail using the link shared earlier. ^MP",Tue Oct 10 14:28:38 +0000 2017,421725
489491,"@115850 
Ordered on 23rd Of December 2017. Requested for a delay in delivery due to my unavailability. 
In the App it was showing the delivery on 1st December 2017. When i asked for the status, the order was canceled and refund was initiated. I want to know why? https://t.co/YLteZoK7Ay",489489,"@231580 I'm sorry about the situation with your order. Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll look into this. Also, please don’t provide your order details as we consider them to be personal info. Our page is visible to public.  ^SG",Fri Dec 01 16:22:00 +0000 2017,489491
2758129,"I wish that before @115821 updates my delivery date, they would check w/ the delivery service about whether the new date is realistic",2758127,"@118090 I'm sorry your order is taking longer than expected! Have we missed the delivery date shown here: https://t.co/Y5jpI9gRhE? If the item has already shipped, what is the most recent tracking update? ^BN",Tue Nov 21 03:54:31 +0000 2017,2758129
1899852,@AmazonHelp Yes. By two days,1899855,"@442162 Sorry about the miss, Tejas. Please connect with us here: https://t.co/TdDksLo6Mf and we'll get this sorted. ^MS",Wed Oct 18 14:39:00 +0000 2017,1899854
2763517,@AmazonHelp It keeps on blinking or flickering what shall I do now?!,2763523,@348402 Sorry to hear about the software. It would be best to reach out to us directly here: https://t.co/hApLpMlfHN so we can look into this for you. ^PK,Tue Nov 21 08:30:26 +0000 2017,2763522
278727,@132734 @115850 @AmazonHelp No that's really pathetic amazon.,278855,"@182500 We apologize for the bad experience, please contact us here https://t.co/00q4Sqj9zL and we'll have a closer look. ^RD",Fri Oct 06 08:41:00 +0000 2017,278726
163660,@AmazonHelp Obrigada,163662,"@153858 Imagina, caso você precisar de mais assistência não hesite em nos contatar. ^NB",Fri Nov 24 21:42:09 +0000 2017,163661
1129409,"@AmazonHelp bonjour, oui. J'ai pris des photos. Voyons cela par DM ?",1129408,"@386201 Oui, avec grand plaisir :) nous attendons votre DM. ^SA",Tue Oct 24 11:19:32 +0000 2017,1129412
2932749,"Gros drama a prévoir
Cc @120533 @AmazonHelp 
Cest cool de donner des réductions non applicable ? https://t.co/i9LAW1yvYp",2932748,"@158277 Bonjour, pouvez-vous m'expliquer davantage ? ^ARC",Wed Nov 29 08:54:23 +0000 2017,2932749
2712547,I was supposed to have 4 items delivered this weekend from @115821 I got 0 https://t.co/Ie0hD3lMSN,2712546,"@761549 So sorry about this, Matt! We'd like to take a closer look at this with you. When you have the chance, please reach out to us here: https://t.co/hApLpMlfHN so we can investigate! ^VB",Mon Nov 20 03:00:37 +0000 2017,2712547
2437246,@117795 don't think my front door step is the most appropriate place to leave my parcel in full view of everyone! 😱 https://t.co/GtiopxqZSk,2437244,"@699163 Sorry to see this, Pipa! We'd like to get your feedback submitted. Pls reach us via phone/chat: https://t.co/JzP7hlA23B ^CS",Sun Oct 29 15:42:32 +0000 2017,2437246
2763480,@AmazonHelp Any reward for finding it? 😝,2763482,"@773056 Thanks for flagging this to us. But I'm sorry we do not have compensation policy. However, you may take advantage of the deals and offers from our website. Appreciate your understanding. ^HS",Tue Nov 21 09:45:00 +0000 2017,2763486
609416,"Nos acaba de llegar un mail de @116928 diciendo que ayer intentaron entregar el paquete y no estábamos.
Ayer no salimos de casa EN TODO EL DÍA esperando el paquete.
Así que nada, reclamación puesta al canto y tan pronto llegue a tramitar la baja de Amazon Prime.",609413,"@264866 Hola, sentimos los inconvenientes que esto te pudiera causar, ¿nos podrías indicar si has podido conversar con el transportista encargado de entregar tu pedido? ^KA",Tue Nov 21 11:32:29 +0000 2017,609416
398718,J’ai commander l’album d’@18977 sur @120533 je vous jure que si je le reçois pas le 20 octobre je pleure!,398717,"@210299 Bonsoir , rassurez-vous votre colis vous sera livré dans les délais . ^BR",Mon Oct 09 18:49:00 +0000 2017,398718
2874957,jesus christ @115850 stop with this tweeting announcements to every user who enrolled for OnePlus5T my mobile is getting alerts like crazy,2874956,@291988 Sorry for the trouble with the alerts. I'll be sure to pass on your comments to the concerned team. ^NS,Tue Nov 28 05:11:24 +0000 2017,2874957
1023448,Just caught an @115821 delivery guy frisbeeing packages onto the neighbors' 2nd story balcony.,1023446,@362196 Oh dear! Can you please provide additional details at the following link: https://t.co/eatA4BCzsU? We'd like to investigate. ^ST,Sun Oct 22 23:39:31 +0000 2017,1023448
2290080,"@115850 after 4 and a haf years of ""glitches"" on #AmazonIndia platform, I give up. No meaning to be a loyal customer when there is no assistance or problem solving their side #EpicFailIndia @115821 #India https://t.co/SU3bU4SL4N",2290079,"@665267 That's definitely not what we'd like to hear from our customer. Please do let us know what went wrong, we'd like to assist you with it. ^EM",Sun Nov 12 06:29:00 +0000 2017,2290080
2381789,@AmazonHelp https://t.co/l4YSs7jxsJ,2381775,"@686674 Hi there! Without revealing account and personal information, will you provide us with more details? How can we help you? ^LH",Tue Nov 14 06:07:00 +0000 2017,2381789
2847443,@115821 redeemed themselves and my fire stick was delivered last night. I didn't know how I would survive without seeing @129507 for 12 hours. All is well in Freyaland once again.,2847442,@704513 Great news! Thanks for keeping us updated! Binge on! 📺 ^WT,Mon Nov 27 18:23:28 +0000 2017,2847443
966517,why does amazon advertise 2 day shipping when half my prime stuff doesn’t come within 2 days? @115821,966516,@349379 Have we been missing the delivery dates given in your confirmation e-mail? 2/2 ^GG,Sat Oct 14 04:41:00 +0000 2017,966517
2913185,Probando el @116928 #firestick tv basic... ¡Una maravilla! #estoyencantado #FelizMartes #cacharrofriky https://t.co/JEyZ7PU9ig,2913184,@806448 ¡Hola Pedro! ¡Nos alegra saberlo! Esperamos que puedas contarnos luego cómo ha sido tu experiencia y si has encontrado alguna buena opción del cátalogo. ¡Saludos!  ^PC,Tue Nov 28 22:34:33 +0000 2017,2913185
2449443,"メッセージ入ってるからなんかと思ったらAmazonからの未払い請求

履歴等を見ても心当たりがないので架空請求の可能性 https://t.co/UVP30K12Qm",2449442,"@702042 (*´-`).｡oO(ご存知かと思いますが、当サイトからのご請求ではございませんので、ご連絡されませんように。。。)
また、携帯大手3社をご利用の場合には、迷惑メール対策として、申告窓口を設置しています。今後受信しないためにも、各窓口へご申告ください。TY",Wed Nov 15 02:47:33 +0000 2017,2449443
1260621,"@AmazonHelp Yes, for sure..no one is doing that",1260622,"@194893 In that case, please share your details with us here: https://t.co/GIJyeYqKE0 and we'll investigate this further. ^ZH",Mon Oct 16 09:51:00 +0000 2017,331369
180930,@115850  Pre ordered #Fifa18 on 21st Sep not received.Ordered on 29th Sep after release received in a day https://t.co/t1w4QSb4Cn,180929,"@158499 will have a look into it. Also, please don't provide your order details; our Twitter page is visible to public. 2/2 ^AB",Tue Oct 03 08:21:55 +0000 2017,180930
231907,@AmazonHelp toujours pas de réponse. C'est vraiment du foutage de gueule,231909,@171222 Vous n'avez pas reçu d'e-mail à ce propos ? ^SN,Fri Oct 06 08:18:47 +0000 2017,231940
1100416,"@115850 team,absolutely disappointed with ur cus service on phone, spoke to 2 people and both had no idea about anything, rather i had to tell them ur offers, they had no clue of offers, even navigation, guess you relocated ur customer care centre to coimbature,they r totally not good",2279081,"@378930 I'm sorry for the unpleasant experience. Could you please let us know which offer you are referring to, so that we can look and assist you accordingly? ^HS",Sat Nov 11 19:15:30 +0000 2017,1100412
2342899,@116618 why @602 @93056 is placed under Crime Genre @93057,2342898,"@677643 I'd hate to reveal the plot-line for you. However, the movie revolves around crime genre. ^RS",Fri Oct 20 07:03:05 +0000 2017,2342899
2545387,"@AmazonHelp お世話様です。
再起動しても治らなかったので、一度出荷時の状態に戻してセットアップし直したところ元に戻りました。
また何かございましたら相談するかと思いますが宜しくお願いいたします",2545389,@723489 おはようございます。Amazonです。問題が解消されたとのことでご連絡いただきありがとうございます。ご不明な点がございましたらご遠慮なくご質問ください。今後ともどうぞよろしくお願いいたします。SK,Thu Nov 16 22:38:00 +0000 2017,2545388
1012905,@115850  Please let me know the status of my order number (#408-2655073-8313954).,1012904,@359682 please let our support team know here: https://t.co/vlvfJr4nN9 &amp; we'll help you further. (2/2)^BS,Sat Oct 14 14:51:29 +0000 2017,1012905
2472463,@115830 Won't send me a code to reset my password. NICE.,2472461,"@707047 Hi Brad, did you try requesting a new password via our site? If not please check out our help pages on how to do this: https://t.co/oUio1dH93a ^KI",Wed Nov 15 12:22:00 +0000 2017,2472463
2170850,@AmazonHelp Ça fait pas du tout fichage mais soit ... C'est fait!,2170849,@636791 Très bien. Je reviendrai vers vous une fois que les recherches seront effectuées. ^SB,Thu Nov 09 11:53:26 +0000 2017,2170856
227937,@119625 any date as to when SUITS Season 7 will become available?,227935,@170345 We are waiting for it too. Please keep checking the website for latest updates. ^SI,Thu Oct 05 08:20:03 +0000 2017,227937
1439082,"I've had a ""lost"" order from amazon for over a month now and gotta zero help.",1439081,@453969 I'm sorry for the trouble with your order. Was the item sold by Amazon or a third-party seller: https://t.co/Y5jpI9gRhE? ^AN,Mon Oct 16 18:59:01 +0000 2017,1439082
2153804,"自分の不注意とはいえ、いつの間にかAmazonプライム会員になっとるし月額利用料取られとる(；´・ω・)
明細書は見ないとね･･･",2153803,@632851 Amazonプライム無料体験をご利用ではありませんか？その場合、自動更新設定をオフにしていないと30日後に有料会員へ移行します。次回の更新時に退会する場合には、自動更新設定を変更して下さい。 https://t.co/lDCSC61y49 EK,Sun Nov 05 04:09:50 +0000 2017,2153804
226286,"@AmazonHelp No. I haven’t heard anything. No email, phone call or an app alert. It said yesterday it was due to arrive Friday and changed over night.",226284,@170027 Please check your tracking here to see if there's any update: https://t.co/JzP7hlA23B ^RL,Thu Oct 05 07:11:00 +0000 2017,226298
101809,@AmazonHelp Ordered on Tuesday evening for guaranteed Thursday delivery. Now delayed until 4 Dec at latest apparently.,101811,"@138301 Richard, thank you for trying out our Prime membership. Did you receive a reason for the delayed ship date? You can confirm here: https://t.co/Y5jpI9gRhE. If not, please reach out to us here: https://t.co/hApLpMlfHN to discuss what options are available to you. ^SY",Fri Dec 01 06:38:27 +0000 2017,101810
2594311,@AmazonHelp I already tried it yesterday,2594312,"@734639 We're unable to access your account details over Twitter. Kindly connect with our team using the link above via phone, chat or email and we'll assist you. ^PS",Fri Nov 17 04:06:00 +0000 2017,2594314
145799,@AmazonHelp It's strange how for over a year it never happened once and now all of a sudden its every single order,145800,@149069 Have you set up your delivery preferences and selected your weekend availability? This can be done here: https://t.co/ItRfV5x3Td.^BZ,Fri Nov 24 14:33:37 +0000 2017,145797
2917197,"Hi @AmazonHelp @116618 HDR/4K content looks incredibly washed/out dull on my new TCL/Roku TV. Is that (picture attached) the ""normal"" look or it or is there a problem with the TV or the app (HDR looks great and vibrant on some apps, terrible on others) https://t.co/OCSfLnAK2K",2917196,"@772727 Thank you for reaching out to us about this! I'm sorry for the trouble you're experiencing while streaming 4K content. In this case, it would be best to reach us by phone for real-time troubleshooting: https://t.co/hApLpMlfHN ^ST",Tue Nov 28 23:58:30 +0000 2017,2917197
609502,@AmazonHelp I've received an email to say you've tried but failed to deliver a parcel to me today. Can you tell me why this has happened?,609500,@264891 Hi Deanna! I do not have access to your account via twitter. Please reach out  to us here: https://t.co/JzP7hlA23B for more information. Thank you. ^AP,Wed Nov 22 12:35:28 +0000 2017,609502
281936,"@115821 @115850 @AmazonHelp terrible service, mix-up and no response on a big-ticket item. I'm afraid for my INR 37k which is stuck with u",281934,"@183167 I'm sorry about the order. We'd like to investigate this further, please share your details here: https://t.co/cQVomR1pWz. ^HA",Fri Oct 06 11:51:31 +0000 2017,281936
989714,@148794 I went somewhere and forgot my laptop charger; ordered from prime now and it arrived before my battery died,989713,@354453 winning!!! wuuuhuuu! ^AS,Sat Nov 25 11:07:00 +0000 2017,989715
2486992,"@AmazonHelp Hola, no puedo entrar a mi cuenta porque esta bloqueda eso no la puse, podrían comunicarse conmigo a este teléfono por favor +52 1 55 5554 120064? Gracias,",2487001,@298544 Comprendo y lamento mucho las molestias generadas. ¿Has recibido algún e-mail donde indique el motivo por el cual tu cuenta fue bloqueada y los pasos para proceder con el desbloqueo? ^DB,Wed Nov 15 16:36:34 +0000 2017,2486993
734632,@AmazonHelp Nope. Filled out the additional info. No reply.,734634,"@202511 I'm sorry for the wait. I can confirm we've received your info, and I've requested an update. We appreciate your patience. ^LB",Wed Oct 11 12:43:02 +0000 2017,734633
2183351,whyyyyy do I pay for @115821 Prime if #amzl_us doesn't deliver my packages on time...? https://t.co/IzICNuSRSa,2183350,"@639541 This is not the experience we want you to have, Lexi! Have we missed the estimated delivery date provided in your e-mail? ^FD",Thu Oct 19 13:52:24 +0000 2017,2183351
483793,"@AmazonHelp Seguramente mañana, me queda nada para terminar con la primera parte 😊 #horizonteMartina",483791,"@229170 Wow, vemos que eres una gran seguidora de este romance. ¿Nos podrías dar alguna reseña de lo que te ha parecido este libro? ^KA",Fri Dec 01 14:48:27 +0000 2017,483799
318900,@115850 very very bad product delivrd by amazon.my brother ordrd the lg phone Prodct output is not atleast 20 % wt dey gives in discrption,318896,@192078 I'm sorry that the product didn't meet your expectations. Could you please elaborate on your concern? ^HA,Sat Oct 07 10:45:05 +0000 2017,318900
1097321,@AmazonHelp keep getting transferred back and forth no help for the free audible book promo,1097323,@202497 Can you tell us more about what's going on with the promo? Are you getting an error message when you attempt to redeem? ^KH,Sun Oct 15 15:42:00 +0000 2017,1097322
784045,"Mega coup de flippe après une tentative de fishing TRÈS convaincante. Faites gaffe et ne cliquez jamais sauf si vous êtes sûr !
@120533 https://t.co/l6pcfGR3SY",784044,"@307127 Bonjour, cela ne provient pas d'Amazon.fr, merci de consulter le lien suivant : https://t.co/N27ZldAnQK
^YL",Thu Oct 12 07:49:53 +0000 2017,784045
2032909,@AmazonHelp I’ve spoke to everybody in the bloody world!,2032908,@601135 Hey Helena. Sorry to hear. Please forward your details - https://t.co/tkLCr7DNil we'd like a specialist to investigate further. ^TP,Sun Nov 26 11:42:00 +0000 2017,2032912
176457,"@AmazonHelp No sé cómo se hace, puse la reseña que estaba mal y me la rechazaron",176459,"@157516 Comprendo. Patty, puedes verificar las opciones de reemplazo o reembolso disponibles para el producto defectuoso a través del siguiente enlace: https://t.co/lxJj5bNubd ^CR",Sat Nov 25 00:46:25 +0000 2017,176458
986224,@115830 2/2 I want a refund but unable to return as it is stickers and won't be reusable to yourselves,986221,"@209759 Hi, did you purchase it directly from us or a marketplace seller? ^AS",Sat Oct 14 10:23:00 +0000 2017,986226
65754,"More like @115830 Sub-Prime. 

Late deliveries, no deliveries, unable to arrange replacements. No pro-active comms from Amazon. All in last 3 months at AB30 postcode.",65752,@131041 I'm sorry to hear of this. Is there a delivery you are currently waiting on? ^KI,Thu Nov 30 08:49:28 +0000 2017,65754
1276128,@AmazonHelp how come you debited amount to my credit card without my permission? This is against the rule.,1276130,@418720 Please reply to the emails you have received from our specialist team to assist you further. (2/2)^HR,Wed Oct 18 06:03:00 +0000 2017,1276119
1288161,@117086 não consigo realizar o pagamento com cartão de débito,1288159,@375977 Olá Capitão Fantástico. Sinto muito em saber disso. Por favor acesse o seguinte link: https://t.co/zuzX64U4tz  ^JJ,Thu Oct 26 19:40:00 +0000 2017,1288161
386520,"@AmazonHelp acquistato, grazie :)",386521,@207422 Grazie a te per averci aggiornato! :) ^GD,Mon Oct 09 13:36:51 +0000 2017,386149
1017473,"@AmazonHelp Originally it was today, but was changed to Tuesday",1017475,@360738 Please reach out to us here so we can look into this with you: https://t.co/NQgL6co1JT ^SA,Sun Oct 22 22:01:00 +0000 2017,1017474
365641,@AmazonHelp The CS Manager was really rude &amp; left me on hold for 20 minutes then told me I'd have to pay for a courier myself to return it or no refund!,365643,"@202611 I'm sorry for the poor experience, Scarlett. Was this item fulfilled by Amazon or a third party seller? ^LB",Sun Oct 08 20:55:00 +0000 2017,365639
990919,@115850 very bad experience with amazon.in,990918,"@354729 Sorry to hear that, Roshan. Did we miss on something? ^MO",Sat Oct 14 11:45:00 +0000 2017,990919
1570257,@AmazonHelp Delivered since yesterday with no issue. I’ve been told by customer service to “wait until Monday.” Why?,1570252,@121473 Late orders will typically arrive the following business day. If it doesn't arrive Monday then we can look into more options ^VS,Sat Nov 04 17:11:00 +0000 2017,1570263
69271,"@AmazonHelp I haven't, I'll try and get back to you",69272,@131676 Keep us updated.^CR,Thu Nov 23 07:27:00 +0000 2017,69267
1322962,@AmazonHelp Thanks @115850 for your smooth service and customer responsiveness.,1322963,@428660 Thanks for letting us know you were assisted. Have an awesome weekend! ^VN,Sat Oct 28 15:44:30 +0000 2017,737067
111783,Either my amazon fire stick... internet provider or Netflix can fuck off. Most of the night I've had to rewind and wait for episodes to load... or watch them with no sound. Hows a person suppose to binge watch like this. Its not the fucking 90s Jesus Christ  @115821 @116602,111781,@140830 I'm so sorry for the difficulty! Have you tried restarting your router/modem? What about restarting the Fire TV? We're here to help! ^MH,Thu Nov 23 20:35:00 +0000 2017,111783
2319698,"@AmazonHelp I already called your help dept, thats how I found my package was left on another street. I'm assuming over their 6' wall! #EpicFail",2319700,@672332 Have you had the opportunity to provide your details via the link ^DD provided? It would send your info directly to my team ^NV,Fri Oct 20 12:20:55 +0000 2017,2319699
249913,@AmazonHelp Policies said will be returned untill 6..What's going on?,249914,@175389 I'm sorry about the delay. Kindly share your details here: https://t.co/beaaDm0muc and we'll contact you. ^GK,Fri Oct 06 10:56:00 +0000 2017,249924
1662637,Echo or Echo Dot? Confused! #AmazonEcho #AmazonEchoDot,1662635,@506980 This could help you. ^RW https://t.co/tNLL0MshkR,Mon Nov 06 09:32:29 +0000 2017,1662637
737096,"@AmazonHelp guys , think before reply on customer issue , you guys just sending same email and no one working on customer issue",737095,@296307 I'm sorry about the trouble you've had with us lately. Have you placed the order again? ^MA,Mon Sep 18 16:16:47 +0000 2017,737111
2499150,"@AmazonHelp oui, 5 cartes et une a un code illisible",2499152,@713066 L'avez-vous déjà signalé à notre SAV ? ^MA,Wed Nov 15 19:16:33 +0000 2017,2499151
1700044,"@AmazonHelp I called back today and wasn't given amy explaination, just ""click end chat and someone will contact you""",1700042,@512749 Please give us another chance to assist you. You can reach us by phone for quicker resolution: https://t.co/hApLpMlfHN ^KB,Mon Nov 06 21:08:32 +0000 2017,1700044
806294,NUL le service livraison @120533 n'a AUCUNE alternative à proposer (ni point relais ni la poste) je retrouve mon colis dans le hall !🤬🤬,806292,"@312146 Bonsoir, je suis vraiment navré d'apprendre cela ! Quel est le transporteur en charge de la livraison ? ^BH",Thu Oct 12 17:55:55 +0000 2017,806294
155239,@AmazonHelp  https://t.co/RXowZrekFF,155241,@151603 Kindly share your details through the link provided earlier so we can look into the issue and get back to you. ^SH,Sat Nov 25 05:26:31 +0000 2017,155240
1715276,"@AmazonHelp 
poorest response. awaiting pick up of return item since 23 Oct. Called thrice, false assurances. NO action till date. Shame https://t.co/svuy2Wdlv1",1715275,@519484 We've responded to your concern via DM. Kindly check. ^EM,Tue Nov 07 03:42:00 +0000 2017,1715276
2380831,"@AmazonHelp 注意喚起ありがとうございます。
事前に架空請求詐欺があることを知っていたため、記載されている番号についてはクリックしていません。",2380830,@686467 恐れ入ります。今後も万が一ご不安なことがございましたら、ご遠慮なくお知らせください。 YM,Tue Nov 14 05:23:00 +0000 2017,2380833
1336243,@AmazonHelp Amazon shipping,1336245,@431712 Thank you for confirming! We can look further into this with you here: https://t.co/JzP7hlA23B. ^WJ,Fri Oct 27 14:55:00 +0000 2017,1336244
2766391,"@AmazonHelp No, not at all.

GET IT ON WEDNESDAY.
*ORDERS*
COMING THURSDAY.
LULZ.
CAN'T CANCEL EITHER. https://t.co/Hk2Dk9GCHd",2766389,"@307316 It may be to far in the shipping process to cancel the order. In the event your parcel arrives you can refuse delivery, it will be sent back and a full refund will be processed. ^CN",Tue Nov 21 10:13:00 +0000 2017,2766395
2666857,@115821 keeps sending all of my stuff to the wrong addresses and in a few imaa need some refunds.,2666856,"@751308 I'm really sorry to hear about the delivery issues! To confirm, do you have a current order that is past the delivery date or marked as delivered? ^BV",Sun Nov 19 02:57:26 +0000 2017,2666857
975073,"@AmazonHelp no solution yet, i expected a call frm support team, seems like without a legal case you guyrs arnt gona support. alright. #amazonCheats",975074,@337836 We are working on your concern and will ensure to close it at the earliest. Kindly bear with us for a small span of time. ^CB,Sun Oct 22 10:27:00 +0000 2017,975062
